id_notification,id_user,title,message,type,is_read,created_at
963,434,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,alert,True,2024-04-20
964,365,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,reminder,True,2026-02-02
965,10,New Message from Doctor,New Message from Doctor: Please check your patient portal for details.,alert,True,2023-01-26
966,478,New Message from Doctor,New Message from Doctor: Please check your patient portal for details.,info,False,2023-08-05
967,711,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,alert,False,2023-10-31
968,602,Payment Due,Payment Due: Please check your patient portal for details.,info,False,2026-03-25
969,332,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,reminder,True,2025-01-03
970,173,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,warning,False,2025-02-23
971,94,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,alert,False,2026-03-29
972,575,Lab Results Available,Lab Results Available: Please check your patient portal for details.,info,False,2023-08-14
973,765,System Update,System Update: Please check your patient portal for details.,info,True,2025-04-10
974,606,Health Tip,Health Tip: Please check your patient portal for details.,alert,True,2025-08-23
975,258,Test Results Ready,Test Results Ready: Please check your patient portal for details.,info,True,2023-10-26
976,648,System Update,System Update: Please check your patient portal for details.,alert,False,2025-12-03
977,418,Follow-up Required,Follow-up Required: Please check your patient portal for details.,warning,True,2026-03-01
978,905,Health Tip,Health Tip: Please check your patient portal for details.,alert,False,2023-06-02
979,687,Follow-up Required,Follow-up Required: Please check your patient portal for details.,warning,False,2026-05-03
980,664,New Message from Doctor,New Message from Doctor: Please check your patient portal for details.,info,False,2025-06-18
981,1018,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,info,False,2023-06-30
982,171,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,warning,False,2024-01-22
983,449,Payment Due,Payment Due: Please check your patient portal for details.,warning,False,2023-11-01
984,235,New Message from Doctor,New Message from Doctor: Please check your patient portal for details.,warning,True,2024-06-28
985,23,Test Results Ready,Test Results Ready: Please check your patient portal for details.,info,False,2024-10-18
986,1092,Health Tip,Health Tip: Please check your patient portal for details.,alert,False,2024-05-22
987,226,Follow-up Required,Follow-up Required: Please check your patient portal for details.,warning,False,2023-04-26
988,769,Lab Results Available,Lab Results Available: Please check your patient portal for details.,info,False,2024-09-14
989,299,Lab Results Available,Lab Results Available: Please check your patient portal for details.,info,False,2024-06-09
990,235,System Update,System Update: Please check your patient portal for details.,warning,False,2024-10-28
991,1190,Test Results Ready,Test Results Ready: Please check your patient portal for details.,info,False,2024-02-25
992,477,Payment Due,Payment Due: Please check your patient portal for details.,alert,False,2024-09-17
993,1124,Lab Results Available,Lab Results Available: Please check your patient portal for details.,reminder,True,2023-06-30
994,447,New Message from Doctor,New Message from Doctor: Please check your patient portal for details.,reminder,True,2023-01-02
995,191,System Update,System Update: Please check your patient portal for details.,info,True,2023-08-09
996,10,Payment Due,Payment Due: Please check your patient portal for details.,warning,True,2024-01-07
997,561,Follow-up Required,Follow-up Required: Please check your patient portal for details.,warning,True,2025-02-26
998,712,Follow-up Required,Follow-up Required: Please check your patient portal for details.,reminder,True,2025-11-18
999,1027,Lab Results Available,Lab Results Available: Please check your patient portal for details.,alert,False,2024-10-29
1000,134,New Message from Doctor,New Message from Doctor: Please check your patient portal for details.,info,False,2024-08-06
